order_id,order_date,order_year,order_month,order_month_name,order_quarter,customer_name,customer_segment,product_name,category,region,sales_channel,payment_method,salesperson,quantity,unit_price,discount_percent,discount_amount,gross_sales,net_sales,rating
ORD-00695,2025-04-27,2025,4,April,Q2,Ibu Sari Dewi,Sme,External SSD 1TB,Furniture,Kalimantan Timur,Offline,Kartu Kredit,Fajar Kurniawan,13,853029,28.0,3105026,11089377,7984351,3.0
ORD-00024,2025-04-28,2025,4,April,Q2,PT Teknologi Nusantara,Government,Laptop Pro X1,Peripherals,Jawa Timur,Offline,Cod,Budi Santoso,9,10998543,0.0,0,98986887,98986887,3.5
ORD-01353,2025-04-28,2025,4,April,Q2,,Government,Webcam HD,Peripherals,Jawa Timur,Offline,Qris,Dewi Lestari,15,664194,0.0,0,9962910,9962910,2.7
ORD-01843,2025-05-02,2025,5,May,Q2,Koperasi Sejahtera,Government,Desk Lamp LED,Peripherals,Sulawesi Selatan,Online,Transfer Bank,Budi Santoso,39,381003,5.0,742956,14859117,14116161,3.3
ORD-00380,2025-05-02,2025,5,May,Q2,,Corporate,Noise Cancelling Headset,Peripherals,Jawa Timur,Online,Kartu Kredit,Budi Santoso,8,1184676,0.0,0,9477408,9477408,4.1
ORD-01412,2025-05-03,2025,5,May,Q2,UD Sentosa,Sme,USB-C Hub,Accessories,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,22,340850,27.0,2024649,7498700,5474051,3.1
ORD-02241,2025-05-05,2025,5,May,Q2,CV Karya Indah,Retail,Gaming Chair,Accessories,Sumatera Utara,Offline,Kartu Kredit,Siti Rahayu,36,2688675,12.0,11615076,96792300,85177224,4.3
ORD-02429,2025-05-05,2025,5,May,Q2,Toko Elektronik Sukses,Government,Gaming Chair,Electronics,Jawa Barat,Online,Cod,Budi Santoso,15,3235224,5.0,2426418,48528360,46101942,3.2
ORD-02435,2025-05-05,2025,5,May,Q2,PT Maju Bersama,Government,Gaming Chair,Electronics,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,7,3417963,16.0,3828119,23925741,20097622,4.5
ORD-02122,2025-05-05,2025,5,May,Q2,Ibu Sari Dewi,Government,Noise Cancelling Headset,Peripherals,Jawa Timur,Offline,Kartu Kredit,Budi Santoso,36,1064714,1.0,383297,38329704,37946407,2.9
ORD-02377,2025-05-05,2025,5,May,Q2,Bapak Joko Widodo,Retail,Gaming Chair,Furniture,Jawa Barat,Online,Transfer Bank,Ahmad Fauzi,9,3099887,8.0,2231919,27898983,25667064,3.2
ORD-00827,2025-05-06,2025,5,May,Q2,UD Sentosa,Retail,Mechanical Keyboard,Accessories,Bali,Online,Qris,Budi Santoso,41,76029200,0.0,0,3117197200,3117197200,3.0
ORD-02495,2025-05-06,2025,5,May,Q2,Koperasi Sejahtera,Corporate,Wireless Mouse,Peripherals,Sulawesi Selatan,Offline,Kartu Kredit,Fajar Kurniawan,32,32992900,0.0,0,1055772800,1055772800,3.1500000000000004
ORD-00751,2025-05-06,2025,5,May,Q2,Koperasi Sejahtera,Government,Webcam HD,Peripherals,Bali,Online,Kartu Kredit,Ahmad Fauzi,45,573686,0.0,0,25815870,25815870,3.7
ORD-01004,2025-05-06,2025,5,May,Q2,PT Maju Bersama,Government,External SSD 1TB,Peripherals,Jawa Barat,Offline,Qris,Fajar Kurniawan,23,860683,16.0,3167313,19795709,16628396,3.5
ORD-01686,2025-05-07,2025,5,May,Q2,UD Sentosa,Sme,Laptop Pro X2,Peripherals,Jawa Timur,Offline,Transfer Bank,Ahmad Fauzi,7,6936286,12.0,5826480,48554002,42727522,2.8
ORD-01688,2025-05-07,2025,5,May,Q2,PT Maju Bersama,Government,4K Monitor,Accessories,Sumatera Utara,Online,Cod,Budi Santoso,4,4494544,24.0,4314762,17978176,13663414,2.7
ORD-01703,2025-05-07,2025,5,May,Q2,CV Karya Indah,Retail,Gaming Chair,Peripherals,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,21,2944066,2.0,1236508,61825386,60588878,3.2
ORD-00964,2025-05-07,2025,5,May,Q2,Toko Elektronik Sukses,Corporate,4K Monitor,Peripherals,Bali,Offline,Transfer Bank,Budi Santoso,21,3537748,17.0,12629760,74292708,61662948,4.5
ORD-02132,2025-05-08,2025,5,May,Q2,Koperasi Sejahtera,Sme,Laptop Pro X1,Accessories,Dki Jakarta,Offline,Transfer Bank,Riko Pratama,46,8113601,13.0,48519334,373225646,324706312,4.7
ORD-00124,2025-05-08,2025,5,May,Q2,Yayasan Pendidikan Maju,Sme,Webcam HD,Accessories,Kalimantan Timur,Offline,Cod,Ahmad Fauzi,10,514018,19.0,976634,5140180,4163546,2.7
ORD-00712,2025-05-08,2025,5,May,Q2,Koperasi Sejahtera,Sme,Webcam HD,Electronics,Sulawesi Selatan,Offline,Qris,Siti Rahayu,20,44111300,0.0,0,882226000,882226000,1.5
ORD-01103,2025-05-09,2025,5,May,Q2,Yayasan Pendidikan Maju,Retail,Noise Cancelling Headset,Furniture,Jawa Timur,Online,Cod,Nurul Hidayah,4,100941300,20.0,80753040,403765200,323012160,2.4
ORD-02055,2025-05-09,2025,5,May,Q2,-,Corporate,External SSD 1TB,Peripherals,Jawa Barat,Online,Qris,Nurul Hidayah,21,1168588,17.0,4171859,24540348,20368489,3.9
ORD-01287,2025-05-11,2025,5,May,Q2,Bapak Joko Widodo,Retail,External SSD 1TB,Furniture,Bali,Offline,Kartu Kredit,Budi Santoso,24,798691,0.0,0,19168584,19168584,1.0
ORD-00248,2025-05-12,2025,5,May,Q2,-,Retail,4K Monitor,Peripherals,Bali,Offline,Qris,Nurul Hidayah,29,3432792,0.0,0,99550968,99550968,4.6
ORD-01768,2025-05-12,2025,5,May,Q2,Bapak Joko Widodo,Retail,Wireless Mouse,Peripherals,Dki Jakarta,Online,Kartu Kredit,Siti Rahayu,34,442103,7.0,1052205,15031502,13979297,1.1
ORD-02479,2025-05-12,2025,5,May,Q2,UD Sentosa,Corporate,Laptop Pro X1,Furniture,Sumatera Utara,Offline,Qris,Budi Santoso,46,7266132,0.0,0,334242061,334242061,3.0
ORD-00102,2025-05-12,2025,5,May,Q2,Koperasi Sejahtera,Sme,4K Monitor,Accessories,Kalimantan Timur,Online,Transfer Bank,Siti Rahayu,15,4315455,0.0,0,64731828,64731828,2.7
ORD-00703,2025-05-12,2025,5,May,Q2,Yayasan Pendidikan Maju,Retail,Wireless Mouse,Furniture,Jawa Timur,Offline,Transfer Bank,Dewi Lestari,42,43578600,6.0,109818072,1830301200,1720483128,3.1500000000000004
ORD-01902,2025-05-12,2025,5,May,Q2,CV Karya Indah,Sme,Mechanical Keyboard,Furniture,Sumatera Utara,Online,Qris,Ahmad Fauzi,20,520865,19.0,1979287,10417300,8438013,4.4
ORD-01544,2025-05-12,2025,5,May,Q2,UD Sentosa,Government,Mechanical Keyboard,Peripherals,Bali,Online,Cod,Fajar Kurniawan,22,705264,0.0,0,15515803,15515803,4.6
ORD-01392,2025-05-13,2025,5,May,Q2,Yayasan Pendidikan Maju,Sme,Noise Cancelling Headset,Furniture,Jawa Timur,Offline,Qris,Budi Santoso,49,1118464,12.0,6576568,54804736,48228168,1.9
ORD-02247,2025-05-13,2025,5,May,Q2,PT Maju Bersama,Retail,USB-C Hub,Peripherals,Sumatera Utara,Online,Kartu Kredit,Budi Santoso,49,26200500,4.0,51352980,1283824500,1232471520,2.3
ORD-01595,2025-05-14,2025,5,May,Q2,PT Maju Bersama,Government,External SSD 1TB,Peripherals,Jawa Barat,Online,Cod,Dewi Lestari,37,942191,30.0,10458320,34861067,24402747,2.8
ORD-01018,2025-05-15,2025,5,May,Q2,CV Karya Indah,Sme,Laptop Pro X1,Peripherals,Sulawesi Selatan,Offline,Kartu Kredit,Budi Santoso,6,8439794,18.0,9114978,50638764,41523786,3.0
ORD-00618,2025-05-16,2025,5,May,Q2,PT Teknologi Nusantara,Retail,4K Monitor,Accessories,Sumatera Utara,Offline,Transfer Bank,Siti Rahayu,22,3955887,8.0,6962361,87029514,80067153,2.4
ORD-00183,2025-05-16,2025,5,May,Q2,Ibu Sari Dewi,Sme,Laptop Pro X1,Electronics,Jawa Timur,Online,Qris,Siti Rahayu,14,6839544,3.0,2872608,95753616,92881008,3.5
ORD-00255,2025-05-18,2025,5,May,Q2,Toko Elektronik Sukses,Retail,Noise Cancelling Headset,Electronics,Jawa Barat,Offline,Cod,Nurul Hidayah,47,1360956,28.0,17910181,63964932,46054751,2.0
ORD-02261,2025-05-18,2025,5,May,Q2,PT Maju Bersama,Retail,Gaming Chair,Electronics,Dki Jakarta,Offline,Cod,Ahmad Fauzi,26,3319278,0.0,0,86301228,86301228,3.2
ORD-00620,2025-05-20,2025,5,May,Q2,PT Teknologi Nusantara,Government,External SSD 1TB,Accessories,Kalimantan Timur,Online,Cod,Siti Rahayu,44,806357,5.0,1773985,35479708,33705723,3.7
ORD-02133,2025-05-20,2025,5,May,Q2,Yayasan Pendidikan Maju,Government,Wireless Mouse,Electronics,Dki Jakarta,Offline,Transfer Bank,Siti Rahayu,48,415372,25.0,4984464,19937856,14953392,3.1500000000000004
ORD-01525,2025-05-20,2025,5,May,Q2,,Corporate,Noise Cancelling Headset,Peripherals,Bali,Online,Transfer Bank,Ahmad Fauzi,18,962952,7.0,1213320,17333136,16119816,1.4
ORD-01301,2025-05-21,2025,5,May,Q2,UD Sentosa,Sme,USB-C Hub,Furniture,Sulawesi Selatan,Offline,Transfer Bank,Dewi Lestari,4,294420,12.0,141322,1177680,1036358,4.1
ORD-01754,2025-05-22,2025,5,May,Q2,Toko Elektronik Sukses,Retail,Webcam HD,Peripherals,Dki Jakarta,Offline,Kartu Kredit,Ahmad Fauzi,43,443682,4.0,763133,19078326,18315193,2.1
ORD-01247,2025-05-23,2025,5,May,Q2,Ibu Sari Dewi,Government,Webcam HD,Electronics,Bali,Online,Qris,Riko Pratama,8,578623,30.0,1388695,4628984,3240289,4.9
ORD-00518,2025-05-23,2025,5,May,Q2,Bapak Joko Widodo,Government,External SSD 1TB,Electronics,Dki Jakarta,Offline,Cod,Budi Santoso,47,946458,15.0,6672529,44483526,37810997,4.6
ORD-00207,2025-05-23,2025,5,May,Q2,Ibu Sari Dewi,Sme,Mechanical Keyboard,Accessories,Jawa Barat,Offline,Kartu Kredit,Fajar Kurniawan,37,622808,0.0,0,23043896,23043896,1.9
ORD-00903,2025-05-23,2025,5,May,Q2,PT Maju Bersama,Sme,Gaming Chair,Electronics,Jawa Barat,Offline,Qris,Ahmad Fauzi,9,2341483,29.0,6111271,21073349,14962078,4.1
ORD-01104,2025-05-23,2025,5,May,Q2,CV Karya Indah,Sme,USB-C Hub,Furniture,Jawa Timur,Offline,Kartu Kredit,Budi Santoso,24,303975,4.0,291816,7295411,7003595,3.8
ORD-01569,2025-05-23,2025,5,May,Q2,,Corporate,Mechanical Keyboard,Accessories,Sumatera Utara,Online,Cod,Fajar Kurniawan,38,73910100,22.0,617888436,2808583800,2190695364,4.3
ORD-00197,2025-05-23,2025,5,May,Q2,Yayasan Pendidikan Maju,Sme,USB-C Hub,Peripherals,Bali,Offline,Cod,Nurul Hidayah,25,334336,30.0,2507520,8358400,5850880,4.0
ORD-01540,2025-05-24,2025,5,May,Q2,Bapak Joko Widodo,Corporate,Laptop Pro X2,Furniture,Bali,Online,Transfer Bank,Nurul Hidayah,32,7596502,2.0,4861761,243088064,238226303,1.7
ORD-00025,2025-05-25,2025,5,May,Q2,CV Karya Indah,Sme,External SSD 1TB,Accessories,Dki Jakarta,Offline,Transfer Bank,Dewi Lestari,32,917943,7.0,2056192,29374176,27317984,4.6
ORD-01464,2025-05-25,2025,5,May,Q2,Yayasan Pendidikan Maju,Corporate,4K Monitor,Accessories,Dki Jakarta,Offline,Cod,Dewi Lestari,10,4867080,0.0,0,48670800,48670800,2.7
ORD-00056,2025-05-26,2025,5,May,Q2,Ibu Sari Dewi,Corporate,External SSD 1TB,Peripherals,Dki Jakarta,Online,Qris,Ahmad Fauzi,43,88120900,18.0,682055766,3789198700,3107142934,2.1
ORD-01872,2025-05-26,2025,5,May,Q2,Yayasan Pendidikan Maju,Government,USB-C Hub,Peripherals,Dki Jakarta,Online,Qris,Riko Pratama,5,335905,16.0,268724,1679525,1410801,3.1
ORD-01960,2025-05-27,2025,5,May,Q2,Toko Elektronik Sukses,Sme,Noise Cancelling Headset,Accessories,Kalimantan Timur,Online,Kartu Kredit,Ahmad Fauzi,3,1034579,23.0,713860,3103737,2389877,2.9
ORD-01670,2025-05-27,2025,5,May,Q2,PT Teknologi Nusantara,Sme,USB-C Hub,Peripherals,Jawa Timur,Offline,Qris,Dewi Lestari,48,265857,5.0,638057,12761136,12123079,4.1
ORD-00152,2025-05-27,2025,5,May,Q2,Bapak Joko Widodo,Corporate,USB-C Hub,Electronics,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,39,343920,7.0,938902,13412880,12473978,2.6
ORD-01058,2025-05-28,2025,5,May,Q2,PT Teknologi Nusantara,Corporate,Mechanical Keyboard,Furniture,Jawa Barat,Online,Kartu Kredit,Fajar Kurniawan,30,638514,3.0,574663,19155420,18580757,2.8
ORD-00786,2025-05-28,2025,5,May,Q2,Koperasi Sejahtera,Government,Mechanical Keyboard,Furniture,Sulawesi Selatan,Offline,Cod,Ahmad Fauzi,3,528880,0.0,0,1586640,1586640,1.1
ORD-01306,2025-06-03,2025,6,June,Q2,CV Karya Indah,Retail,Laptop Pro X1,Peripherals,Jawa Timur,Online,Cod,Budi Santoso,50,944441700,9.0,4249987650,47222085000,42972097350,2.5
ORD-01135,2025-06-03,2025,6,June,Q2,PT Maju Bersama,Government,External SSD 1TB,Electronics,Dki Jakarta,Online,Qris,Fajar Kurniawan,25,1039182,6.0,1558773,25979550,24420777,3.9
ORD-02396,2025-06-05,2025,6,June,Q2,PT Maju Bersama,Sme,Gaming Chair,Peripherals,Jawa Barat,Online,Transfer Bank,Dewi Lestari,31,2667680,15.0,12404712,82698080,70293368,3.7
ORD-01427,2025-06-05,2025,6,June,Q2,Bapak Joko Widodo,Corporate,Desk Lamp LED,Accessories,Jawa Barat,Offline,Transfer Bank,Siti Rahayu,7,39142200,9.0,24659586,273995400,249335814,3.3
ORD-02127,2025-06-06,2025,6,June,Q2,Koperasi Sejahtera,Corporate,Gaming Chair,Furniture,Dki Jakarta,Offline,Qris,Budi Santoso,9,3009892,28.0,7584928,27089028,19504100,4.3
ORD-00113,2025-06-06,2025,6,June,Q2,Koperasi Sejahtera,Sme,Noise Cancelling Headset,Peripherals,Kalimantan Timur,Offline,Cod,Ahmad Fauzi,35,1493619,30.0,15682997,52276655,36593659,4.4
ORD-02024,2025-06-06,2025,6,June,Q2,PT Maju Bersama,Sme,Mechanical Keyboard,Electronics,Jawa Barat,Offline,Cod,Dewi Lestari,15,54828400,7.0,57569820,822426000,764856180,1.4
ORD-00752,2025-06-07,2025,6,June,Q2,PT Maju Bersama,Sme,Wireless Mouse,Electronics,Kalimantan Timur,Online,Cod,Riko Pratama,10,293904,3.0,88171,2939040,2850869,2.8
ORD-01797,2025-06-07,2025,6,June,Q2,,Retail,External SSD 1TB,Peripherals,Dki Jakarta,Offline,Cod,Dewi Lestari,3,746999,20.0,448199,2240997,1792798,3.9
ORD-01624,2025-06-08,2025,6,June,Q2,PT Maju Bersama,Sme,Gaming Chair,Accessories,Sumatera Utara,Offline,Kartu Kredit,Siti Rahayu,16,3545972,13.0,7375622,56735552,49359930,1.1
ORD-00715,2025-06-08,2025,6,June,Q2,UD Sentosa,Corporate,Gaming Chair,Peripherals,Jawa Timur,Offline,Cod,Siti Rahayu,31,3013676,14.0,13079354,93423956,80344602,1.4
ORD-00673,2025-06-08,2025,6,June,Q2,CV Karya Indah,Sme,Noise Cancelling Headset,Electronics,Jawa Barat,Offline,Qris,Ahmad Fauzi,41,1540422,28.0,17684045,63157302,45473257,2.9
ORD-00508,2025-06-08,2025,6,June,Q2,PT Maju Bersama,Government,4K Monitor,Electronics,Jawa Barat,Online,Cod,Ahmad Fauzi,25,4467251,8.0,8934502,111681275,102746773,2.7
ORD-01916,2025-06-08,2025,6,June,Q2,UD Sentosa,Retail,Mechanical Keyboard,Electronics,Dki Jakarta,Offline,Transfer Bank,Dewi Lestari,9,796011,17.0,1217897,7164099,5946202,1.8
ORD-01041,2025-06-10,2025,6,June,Q2,UD Sentosa,Sme,External SSD 1TB,Accessories,Bali,Online,Transfer Bank,Nurul Hidayah,6,1169989,1.0,70199,7019934,6949735,2.9
ORD-01805,2025-06-11,2025,6,June,Q2,,Government,Desk Lamp LED,Accessories,Sulawesi Selatan,Online,Kartu Kredit,Budi Santoso,22,41246400,12.0,108890496,907420800,798530304,4.4
ORD-02131,2025-06-11,2025,6,June,Q2,Koperasi Sejahtera,Retail,External SSD 1TB,Accessories,Jawa Barat,Online,Transfer Bank,Siti Rahayu,34,113261200,0.0,0,3850880800,3850880800,2.9
ORD-00389,2025-06-11,2025,6,June,Q2,Ibu Sari Dewi,Sme,Desk Lamp LED,Peripherals,Jawa Barat,Online,Transfer Bank,Dewi Lestari,39,435451,0.0,0,16982589,16982589,4.6
ORD-02364,2025-06-11,2025,6,June,Q2,Toko Elektronik Sukses,Retail,Gaming Chair,Electronics,Sumatera Utara,Online,Cod,Budi Santoso,43,2477315,27.0,28761627,106524545,77762918,1.1
ORD-00979,2025-06-11,2025,6,June,Q2,PT Global Digital,Retail,4K Monitor,Peripherals,Jawa Barat,Online,Transfer Bank,Ahmad Fauzi,45,4275372,23.0,44250100,192391740,148141640,2.7
ORD-01660,2025-06-12,2025,6,June,Q2,PT Global Digital,Retail,Desk Lamp LED,Electronics,Sumatera Utara,Offline,Cod,Siti Rahayu,39,481490,10.0,1877811,18778110,16900299,4.4
ORD-00855,2025-06-12,2025,6,June,Q2,PT Maju Bersama,Government,4K Monitor,Electronics,Bali,Offline,Cod,Fajar Kurniawan,12,5127315,25.0,15381945,61527780,46145835,1.0
ORD-01382,2025-06-13,2025,6,June,Q2,PT Teknologi Nusantara,Government,Gaming Chair,Accessories,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,15,3592965,9.0,4850503,53894475,49043972,2.3
ORD-01000,2025-06-14,2025,6,June,Q2,UD Sentosa,Sme,Gaming Chair,Furniture,Bali,Online,Cod,Riko Pratama,26,3555998,25.0,23113987,92455948,69341961,2.3
ORD-02316,2025-06-14,2025,6,June,Q2,Koperasi Sejahtera,Sme,External SSD 1TB,Furniture,Jawa Barat,Online,Cod,Siti Rahayu,47,940447,24.0,10608247,44201028,33592781,3.4
ORD-01871,2025-06-14,2025,6,June,Q2,UD Sentosa,Government,4K Monitor,Accessories,Dki Jakarta,Online,Qris,Ahmad Fauzi,7,345961600,25.0,605432800,2421731200,1816298400,2.5
ORD-00243,2025-06-15,2025,6,June,Q2,PT Global Digital,Sme,External SSD 1TB,Furniture,Jawa Timur,Online,Transfer Bank,Riko Pratama,41,803490,0.0,0,32943090,32943090,2.0
ORD-00754,2025-06-15,2025,6,June,Q2,Koperasi Sejahtera,Sme,Wireless Mouse,Electronics,Jawa Timur,Online,Cod,Siti Rahayu,48,353911,29.0,4926441,16987728,12061287,3.8
ORD-01509,2025-06-16,2025,6,June,Q2,Yayasan Pendidikan Maju,Government,Gaming Chair,Furniture,Dki Jakarta,Online,Transfer Bank,Fajar Kurniawan,35,3486930,1.0,1220425,122042542,120822117,1.6
ORD-00580,2025-06-17,2025,6,June,Q2,Koperasi Sejahtera,Sme,External SSD 1TB,Furniture,Jawa Timur,Online,Kartu Kredit,Riko Pratama,14,114547000,0.0,0,1603658000,1603658000,3.2
ORD-01855,2025-06-17,2025,6,June,Q2,PT Maju Bersama,Retail,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Qris,Dewi Lestari,30,1056485,17.0,5388074,31694550,26306476,4.1
ORD-01979,2025-06-17,2025,6,June,Q2,UD Sentosa,Retail,External SSD 1TB,Furniture,Jawa Timur,Offline,Cod,Nurul Hidayah,20,1027359,20.0,4109436,20547180,16437744,1.5
ORD-00134,2025-06-18,2025,6,June,Q2,CV Karya Indah,Retail,4K Monitor,Furniture,Bali,Online,Cod,Budi Santoso,35,4838513,0.0,0,169347955,169347955,4.9
ORD-01260,2025-06-18,2025,6,June,Q2,Bapak Joko Widodo,Government,USB-C Hub,Peripherals,Dki Jakarta,Offline,Transfer Bank,Siti Rahayu,28,308665,0.0,0,8642620,8642620,3.1
ORD-00992,2025-06-19,2025,6,June,Q2,Bapak Joko Widodo,Sme,USB-C Hub,Furniture,Jawa Timur,Offline,Qris,Ahmad Fauzi,9,267127,28.0,673160,2404143,1730983,2.4
ORD-00806,2025-06-19,2025,6,June,Q2,Yayasan Pendidikan Maju,Corporate,Gaming Chair,Furniture,Kalimantan Timur,Offline,Transfer Bank,Ahmad Fauzi,37,3031476,0.0,0,112164612,112164612,3.2
ORD-00450,2025-06-19,2025,6,June,Q2,Toko Elektronik Sukses,Corporate,4K Monitor,Furniture,Sulawesi Selatan,Offline,Transfer Bank,Dewi Lestari,33,5085292,25.0,41953659,167814636,125860977,4.9
ORD-00042,2025-06-20,2025,6,June,Q2,-,Sme,Mechanical Keyboard,Electronics,Sulawesi Selatan,Offline,Transfer Bank,Dewi Lestari,41,586156,29.0,6969395,24032396,17063001,3.8
ORD-02075,2025-06-20,2025,6,June,Q2,CV Karya Indah,Corporate,Gaming Chair,Electronics,Jawa Timur,Online,Qris,Fajar Kurniawan,8,3041308,28.0,6812530,24330464,17517934,1.3
ORD-01091,2025-06-21,2025,6,June,Q2,CV Karya Indah,Sme,Laptop Pro X2,Accessories,Sulawesi Selatan,Online,Transfer Bank,Budi Santoso,23,7616448,5.0,8758915,175178304,166419389,2.8
ORD-02445,2025-06-21,2025,6,June,Q2,Yayasan Pendidikan Maju,Sme,Wireless Mouse,Peripherals,Jawa Timur,Offline,Transfer Bank,Dewi Lestari,33,313220,4.0,413451,10336264,9922813,2.7
ORD-00149,2025-06-21,2025,6,June,Q2,PT Teknologi Nusantara,Sme,External SSD 1TB,Accessories,Dki Jakarta,Online,Transfer Bank,Dewi Lestari,1,101578700,23.0,23363101,101578700,78215599,3.1
ORD-01934,2025-06-22,2025,6,June,Q2,Toko Elektronik Sukses,Retail,4K Monitor,Peripherals,Jawa Barat,Offline,Cod,Budi Santoso,32,5369574,11.0,18900900,171826368,152925468,2.7
ORD-01988,2025-06-25,2025,6,June,Q2,,Retail,External SSD 1TB,Accessories,Jawa Barat,Online,Cod,Budi Santoso,36,1053744,20.0,7586957,37934784,30347827,2.9
ORD-00969,2025-06-25,2025,6,June,Q2,UD Sentosa,Government,Wireless Mouse,Electronics,Dki Jakarta,Online,Cod,Fajar Kurniawan,16,328649,2.0,105168,5258384,5153216,1.7
ORD-01588,2025-06-25,2025,6,June,Q2,Ibu Sari Dewi,Government,Mechanical Keyboard,Peripherals,Jawa Barat,Offline,Kartu Kredit,Fajar Kurniawan,27,77930700,0.0,0,2104128900,2104128900,1.5
ORD-00933,2025-06-26,2025,6,June,Q2,Toko Elektronik Sukses,Corporate,Desk Lamp LED,Peripherals,Bali,Online,Cod,Dewi Lestari,47,491972,0.0,0,23122662,23122662,3.7
ORD-00626,2025-06-26,2025,6,June,Q2,Yayasan Pendidikan Maju,Retail,Webcam HD,Electronics,Sulawesi Selatan,Offline,Qris,Budi Santoso,19,433448,0.0,0,8235512,8235512,2.7
ORD-00166,2025-06-26,2025,6,June,Q2,UD Sentosa,Government,External SSD 1TB,Electronics,Bali,Online,Kartu Kredit,Siti Rahayu,49,747443,13.0,4761212,36624707,31863495,2.9
ORD-02166,2025-06-26,2025,6,June,Q2,PT Global Digital,Government,USB-C Hub,Electronics,Sumatera Utara,Online,Kartu Kredit,Dewi Lestari,37,285205,0.0,0,10552585,10552585,2.5
ORD-00573,2025-06-27,2025,6,June,Q2,Bapak Joko Widodo,Corporate,Noise Cancelling Headset,Accessories,Jawa Barat,Offline,Qris,Riko Pratama,21,1203921,0.0,0,25282341,25282341,4.2
ORD-01369,2025-06-27,2025,6,June,Q2,Bapak Joko Widodo,Sme,Mechanical Keyboard,Electronics,Jawa Barat,Offline,Transfer Bank,Riko Pratama,22,636160,30.0,4198656,13995520,9796864,3.0
ORD-00135,2025-06-27,2025,6,June,Q2,CV Karya Indah,Government,4K Monitor,Electronics,Kalimantan Timur,Online,Cod,Ahmad Fauzi,44,4572594,13.0,26155238,201194136,175038898,2.7
ORD-01665,2025-06-27,2025,6,June,Q2,PT Teknologi Nusantara,Corporate,Wireless Mouse,Peripherals,Sulawesi Selatan,Offline,Kartu Kredit,Budi Santoso,12,354193,21.0,892566,4250316,3357750,3.1500000000000004
ORD-00934,2025-06-28,2025,6,June,Q2,PT Global Digital,Retail,External SSD 1TB,Electronics,Sumatera Utara,Online,Kartu Kredit,Siti Rahayu,32,1161062,0.0,0,37153984,37153984,2.6
ORD-02354,2025-06-28,2025,6,June,Q2,PT Global Digital,Government,Mechanical Keyboard,Furniture,Jawa Barat,Offline,Transfer Bank,Ahmad Fauzi,36,59102300,8.0,170214624,2127682800,1957468176,1.2
ORD-00713,2025-07-01,2025,7,July,Q3,PT Teknologi Nusantara,Corporate,Mechanical Keyboard,Peripherals,Kalimantan Timur,Offline,Qris,Budi Santoso,20,587746,18.0,2115886,11754920,9639034,3.5
ORD-01388,2025-07-02,2025,7,July,Q3,Koperasi Sejahtera,Government,Webcam HD,Furniture,Dki Jakarta,Offline,Kartu Kredit,Nurul Hidayah,30,555966,2.0,333580,16678980,16345400,2.7
ORD-01016,2025-07-02,2025,7,July,Q3,CV Karya Indah,Government,Noise Cancelling Headset,Electronics,Dki Jakarta,Offline,Kartu Kredit,Dewi Lestari,45,1281007,16.0,9223250,57645315,48422065,2.1
ORD-00741,2025-07-03,2025,7,July,Q3,PT Teknologi Nusantara,Government,4K Monitor,Electronics,Jawa Barat,Online,Cod,Siti Rahayu,23,3445101,27.0,21394079,79237329,57843250,2.3
ORD-01140,2025-07-03,2025,7,July,Q3,Bapak Joko Widodo,Retail,Laptop Pro X2,Furniture,Jawa Barat,Offline,Transfer Bank,Ahmad Fauzi,20,8866188,14.0,24825326,177323760,152498434,2.6
ORD-01050,2025-07-03,2025,7,July,Q3,Ibu Sari Dewi,Corporate,Webcam HD,Electronics,Dki Jakarta,Online,Cod,Budi Santoso,27,66045200,23.0,410140692,1783220400,1373079708,2.7
ORD-00386,2025-07-03,2025,7,July,Q3,Koperasi Sejahtera,Retail,Webcam HD,Furniture,Jawa Timur,Online,Kartu Kredit,Ahmad Fauzi,27,646401,30.0,5235848,17452827,12216979,2.0
ORD-01604,2025-07-03,2025,7,July,Q3,Yayasan Pendidikan Maju,Retail,Webcam HD,Furniture,Sulawesi Selatan,Offline,Cod,Siti Rahayu,38,45252900,8.0,137568816,1719610200,1582041384,4.8
ORD-00361,2025-07-03,2025,7,July,Q3,PT Teknologi Nusantara,Government,Desk Lamp LED,Furniture,Jawa Timur,Online,Qris,Siti Rahayu,22,427046,29.0,2724553,9395012,6670459,3.6
ORD-02152,2025-07-04,2025,7,July,Q3,PT Teknologi Nusantara,Retail,Webcam HD,Peripherals,Jawa Timur,Online,Transfer Bank,Fajar Kurniawan,4,634979,3.0,76197,2539916,2463719,2.7
ORD-01087,2025-07-04,2025,7,July,Q3,Toko Elektronik Sukses,Corporate,USB-C Hub,Furniture,Kalimantan Timur,Online,Qris,Budi Santoso,50,303951,23.0,3495436,15197550,11702114,3.1
ORD-01787,2025-07-06,2025,7,July,Q3,UD Sentosa,Retail,USB-C Hub,Peripherals,Jawa Barat,Offline,Transfer Bank,Budi Santoso,47,249602,12.0,1407755,11731294,10323539,3.1
